"title","url","maker","type","year","km","price" 
"Mercedes Benz C240 EMC Model 2003","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-benz-c240-emc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNg%3D%3D&pos=657","Mercedes-Benz","C-Class","2003","212,000","8500"
"Mercedes C300 V6 2013 - Lady Driven","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/5/9/mercedes-c300-amg-2015-full-c-63-bodykit-l-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNg%3D%3D&pos=658","Mercedes-Benz","C-Class","2013","69,000","49000"
"BMW 540 i X Drive | Luxury Line | 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-benz-c-200-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNg%3D%3D&pos=659","Mercedes-Benz","C-Class","2017","18,000","175000"
"Mercedes C 200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-c-200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNg%3D%3D&pos=660","Mercedes-Benz","C-Class","2012","156,000","50000"
"Mercedes Cheapest in market!!!!","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/31/mercedes-benz-c300-amg-like-new--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNg%3D%3D&pos=661","Mercedes-Benz","C-Class","2017","1,000","80000"
"Mercedes C450 Model 2016 for sell","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/20/mercedes-c450-model-2016-for-sell-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNw%3D%3D&pos=677","Mercedes-Benz","C-Class","2016","97,000","150000"
"C63 AMG - 2011 Gargash service history","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/18/c63-amg-2011-full-option-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNw%3D%3D&pos=678","Mercedes-Benz","C-Class","2011","106","70000"
"New Mercedes c200 model 2007 all services in ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/mercedes-c200-model-2007-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNw%3D%3D&pos=679","Mercedes-Benz","C-Class","2007","260,000","13000"
"الشارقه","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D9%87-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNw%3D%3D&pos=680","Mercedes-Benz","C-Class","2009","260","17000"
"Mercedes C300 2014 Lady Drive Very Low Millag...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/23/mercedes-c300-2014-very-low-millage-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNw%3D%3D&pos=681","Mercedes-Benz","C-Class","2014","43,000","54999"
"Mercedes C 240 2002 Model Beige Color Passing...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-c-240-2002-model-beige-color-pass-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNw%3D%3D&pos=682","Mercedes-Benz","C-Class","2002","169,000","12999"
"Mercedes Benz C240 EMC Model 2003","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-benz-c240-emc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNw%3D%3D&pos=683","Mercedes-Benz","C-Class","2003","212,000","8500"
"Mercedes C300 V6 2013 - Lady Driven","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/5/9/mercedes-c300-amg-2015-full-c-63-bodykit-l-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNw%3D%3D&pos=684","Mercedes-Benz","C-Class","2013","69,000","49000"
"BMW 540 i X Drive | Luxury Line | 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-benz-c-200-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNw%3D%3D&pos=685","Mercedes-Benz","C-Class","2017","18,000","175000"
"Mercedes C 200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-c-200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNw%3D%3D&pos=686","Mercedes-Benz","C-Class","2012","156,000","50000"
"Mercedes Cheapest in market!!!!","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/31/mercedes-benz-c300-amg-like-new--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyNw%3D%3D&pos=687","Mercedes-Benz","C-Class","2017","1,000","80000"
"Mercedes C450 Model 2016 for sell","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/20/mercedes-c450-model-2016-for-sell-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOA%3D%3D&pos=703","Mercedes-Benz","C-Class","2016","97,000","150000"
"C63 AMG - 2011 Gargash service history","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/18/c63-amg-2011-full-option-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOA%3D%3D&pos=704","Mercedes-Benz","C-Class","2011","106","70000"
"New Mercedes c200 model 2007 all services in ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/mercedes-c200-model-2007-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOA%3D%3D&pos=705","Mercedes-Benz","C-Class","2007","260,000","13000"
"الشارقه","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D9%87-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOA%3D%3D&pos=706","Mercedes-Benz","C-Class","2009","260","17000"
"Mercedes C300 2014 Lady Drive Very Low Millag...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/23/mercedes-c300-2014-very-low-millage-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOA%3D%3D&pos=707","Mercedes-Benz","C-Class","2014","43,000","54999"
"Mercedes C 240 2002 Model Beige Color Passing...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-c-240-2002-model-beige-color-pass-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOA%3D%3D&pos=708","Mercedes-Benz","C-Class","2002","169,000","12999"
"Mercedes Benz C240 EMC Model 2003","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-benz-c240-emc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOA%3D%3D&pos=709","Mercedes-Benz","C-Class","2003","212,000","8500"
"Mercedes C300 V6 2013 - Lady Driven","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/5/9/mercedes-c300-amg-2015-full-c-63-bodykit-l-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOA%3D%3D&pos=710","Mercedes-Benz","C-Class","2013","69,000","49000"
"BMW 540 i X Drive | Luxury Line | 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-benz-c-200-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOA%3D%3D&pos=711","Mercedes-Benz","C-Class","2017","18,000","175000"
"Mercedes C 200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-c-200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOA%3D%3D&pos=712","Mercedes-Benz","C-Class","2012","156,000","50000"
"Mercedes Cheapest in market!!!!","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/31/mercedes-benz-c300-amg-like-new--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOA%3D%3D&pos=713","Mercedes-Benz","C-Class","2017","1,000","80000"
"Mercedes C450 Model 2016 for sell","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/20/mercedes-c450-model-2016-for-sell-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOQ%3D%3D&pos=729","Mercedes-Benz","C-Class","2016","97,000","150000"
"C63 AMG - 2011 Gargash service history","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/18/c63-amg-2011-full-option-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOQ%3D%3D&pos=730","Mercedes-Benz","C-Class","2011","106","70000"
"New Mercedes c200 model 2007 all services in ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/mercedes-c200-model-2007-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOQ%3D%3D&pos=731","Mercedes-Benz","C-Class","2007","260,000","13000"
"الشارقه","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D9%87-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOQ%3D%3D&pos=732","Mercedes-Benz","C-Class","2009","260","17000"
"Mercedes C300 2014 Lady Drive Very Low Millag...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/23/mercedes-c300-2014-very-low-millage-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOQ%3D%3D&pos=733","Mercedes-Benz","C-Class","2014","43,000","54999"
"Mercedes C 240 2002 Model Beige Color Passing...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-c-240-2002-model-beige-color-pass-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOQ%3D%3D&pos=734","Mercedes-Benz","C-Class","2002","169,000","12999"
"Mercedes Benz C240 EMC Model 2003","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-benz-c240-emc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOQ%3D%3D&pos=735","Mercedes-Benz","C-Class","2003","212,000","8500"
"Mercedes C300 V6 2013 - Lady Driven","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/5/9/mercedes-c300-amg-2015-full-c-63-bodykit-l-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOQ%3D%3D&pos=736","Mercedes-Benz","C-Class","2013","69,000","49000"
"BMW 540 i X Drive | Luxury Line | 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-benz-c-200-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOQ%3D%3D&pos=737","Mercedes-Benz","C-Class","2017","18,000","175000"
"Mercedes C 200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-c-200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOQ%3D%3D&pos=738","Mercedes-Benz","C-Class","2012","156,000","50000"
"Mercedes Cheapest in market!!!!","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/31/mercedes-benz-c300-amg-like-new--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAyOQ%3D%3D&pos=739","Mercedes-Benz","C-Class","2017","1,000","80000"
"Mercedes C450 Model 2016 for sell","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/20/mercedes-c450-model-2016-for-sell-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMA%3D%3D&pos=755","Mercedes-Benz","C-Class","2016","97,000","150000"
"C63 AMG - 2011 Gargash service history","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/18/c63-amg-2011-full-option-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMA%3D%3D&pos=756","Mercedes-Benz","C-Class","2011","106","70000"
"New Mercedes c200 model 2007 all services in ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/mercedes-c200-model-2007-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMA%3D%3D&pos=757","Mercedes-Benz","C-Class","2007","260,000","13000"
"الشارقه","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D9%87-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMA%3D%3D&pos=758","Mercedes-Benz","C-Class","2009","260","17000"
"Mercedes C300 2014 Lady Drive Very Low Millag...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/23/mercedes-c300-2014-very-low-millage-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMA%3D%3D&pos=759","Mercedes-Benz","C-Class","2014","43,000","54999"
"Mercedes C 240 2002 Model Beige Color Passing...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-c-240-2002-model-beige-color-pass-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMA%3D%3D&pos=760","Mercedes-Benz","C-Class","2002","169,000","12999"
"Mercedes Benz C240 EMC Model 2003","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-benz-c240-emc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMA%3D%3D&pos=761","Mercedes-Benz","C-Class","2003","212,000","8500"
"Mercedes C300 V6 2013 - Lady Driven","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/5/9/mercedes-c300-amg-2015-full-c-63-bodykit-l-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMA%3D%3D&pos=762","Mercedes-Benz","C-Class","2013","69,000","49000"
"BMW 540 i X Drive | Luxury Line | 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-benz-c-200-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMA%3D%3D&pos=763","Mercedes-Benz","C-Class","2017","18,000","175000"
"Mercedes C 200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-c-200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMA%3D%3D&pos=764","Mercedes-Benz","C-Class","2012","156,000","50000"
"Mercedes Cheapest in market!!!!","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/31/mercedes-benz-c300-amg-like-new--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMA%3D%3D&pos=765","Mercedes-Benz","C-Class","2017","1,000","80000"
"Mercedes C450 Model 2016 for sell","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/20/mercedes-c450-model-2016-for-sell-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMQ%3D%3D&pos=781","Mercedes-Benz","C-Class","2016","97,000","150000"
"C63 AMG - 2011 Gargash service history","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/18/c63-amg-2011-full-option-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMQ%3D%3D&pos=782","Mercedes-Benz","C-Class","2011","106","70000"
"New Mercedes c200 model 2007 all services in ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/mercedes-c200-model-2007-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMQ%3D%3D&pos=783","Mercedes-Benz","C-Class","2007","260,000","13000"
"الشارقه","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D9%87-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMQ%3D%3D&pos=784","Mercedes-Benz","C-Class","2009","260","17000"
"Mercedes C300 2014 Lady Drive Very Low Millag...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/23/mercedes-c300-2014-very-low-millage-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMQ%3D%3D&pos=785","Mercedes-Benz","C-Class","2014","43,000","54999"
"Mercedes C 240 2002 Model Beige Color Passing...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-c-240-2002-model-beige-color-pass-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMQ%3D%3D&pos=786","Mercedes-Benz","C-Class","2002","169,000","12999"
"Mercedes Benz C240 EMC Model 2003","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-benz-c240-emc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMQ%3D%3D&pos=787","Mercedes-Benz","C-Class","2003","212,000","8500"
"Mercedes C300 V6 2013 - Lady Driven","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/5/9/mercedes-c300-amg-2015-full-c-63-bodykit-l-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMQ%3D%3D&pos=788","Mercedes-Benz","C-Class","2013","69,000","49000"
"BMW 540 i X Drive | Luxury Line | 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-benz-c-200-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMQ%3D%3D&pos=789","Mercedes-Benz","C-Class","2017","18,000","175000"
"Mercedes C 200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-c-200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMQ%3D%3D&pos=790","Mercedes-Benz","C-Class","2012","156,000","50000"
"Mercedes Cheapest in market!!!!","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/31/mercedes-benz-c300-amg-like-new--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMQ%3D%3D&pos=791","Mercedes-Benz","C-Class","2017","1,000","80000"
"Mercedes C450 Model 2016 for sell","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/20/mercedes-c450-model-2016-for-sell-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMg%3D%3D&pos=807","Mercedes-Benz","C-Class","2016","97,000","150000"
"C63 AMG - 2011 Gargash service history","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/18/c63-amg-2011-full-option-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMg%3D%3D&pos=808","Mercedes-Benz","C-Class","2011","106","70000"
"New Mercedes c200 model 2007 all services in ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/mercedes-c200-model-2007-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMg%3D%3D&pos=809","Mercedes-Benz","C-Class","2007","260,000","13000"
"الشارقه","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D9%87-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMg%3D%3D&pos=810","Mercedes-Benz","C-Class","2009","260","17000"
"Mercedes C300 2014 Lady Drive Very Low Millag...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/23/mercedes-c300-2014-very-low-millage-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMg%3D%3D&pos=811","Mercedes-Benz","C-Class","2014","43,000","54999"
"Mercedes C 240 2002 Model Beige Color Passing...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-c-240-2002-model-beige-color-pass-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMg%3D%3D&pos=812","Mercedes-Benz","C-Class","2002","169,000","12999"
"Mercedes Benz C240 EMC Model 2003","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-benz-c240-emc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMg%3D%3D&pos=813","Mercedes-Benz","C-Class","2003","212,000","8500"
"Mercedes C300 V6 2013 - Lady Driven","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/5/9/mercedes-c300-amg-2015-full-c-63-bodykit-l-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMg%3D%3D&pos=814","Mercedes-Benz","C-Class","2013","69,000","49000"
"BMW 540 i X Drive | Luxury Line | 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-benz-c-200-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMg%3D%3D&pos=815","Mercedes-Benz","C-Class","2017","18,000","175000"
"Mercedes C 200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-c-200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMg%3D%3D&pos=816","Mercedes-Benz","C-Class","2012","156,000","50000"
"Mercedes Cheapest in market!!!!","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/31/mercedes-benz-c300-amg-like-new--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMg%3D%3D&pos=817","Mercedes-Benz","C-Class","2017","1,000","80000"
"Mercedes C450 Model 2016 for sell","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/20/mercedes-c450-model-2016-for-sell-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMw%3D%3D&pos=833","Mercedes-Benz","C-Class","2016","97,000","150000"
"C63 AMG - 2011 Gargash service history","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/18/c63-amg-2011-full-option-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMw%3D%3D&pos=834","Mercedes-Benz","C-Class","2011","106","70000"
"New Mercedes c200 model 2007 all services in ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/mercedes-c200-model-2007-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMw%3D%3D&pos=835","Mercedes-Benz","C-Class","2007","260,000","13000"
"الشارقه","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D9%87-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAzMw%3D%3D&pos=836","Mercedes-Benz","C-Class","2009","260","17000"
